season,yr,mnth,hr,holiday,workingday,weathersit,temp,hum,windspeed,dayOfWeek,days,demand
3,1,7,14,0,1,2,0.74,0.55,0.2537,Mon,550,242
3,1,7,15,0,1,2,0.76,0.45,0.2239,Mon,550,280
3,1,7,16,0,1,1,0.78,0.4,0.2836,Mon,550,413
3,1,7,17,0,1,1,0.78,0.4,0.1642,Mon,550,849
3,1,7,18,0,1,1,0.76,0.48,0.1343,Mon,550,872
3,1,7,19,0,1,1,0.74,0.55,0.1642,Mon,550,631
3,1,7,20,0,1,2,0.74,0.55,0.1045,Mon,550,447
3,1,7,21,0,1,2,0.74,0.55,0.0896,Mon,550,331
3,1,7,22,0,1,2,0.72,0.58,0.1045,Mon,550,224
3,1,7,23,0,1,2,0.7,0.65,0.1045,Mon,550,131
3,1,7,0,0,1,1,0.7,0.7,0.0896,Tue,550,69
3,1,7,1,0,1,1,0.7,0.74,0.1343,Tue,550,15
3,1,7,2,0,1,1,0.7,0.74,0.1343,Tue,550,16
3,1,7,3,0,1,1,0.68,0.79,0.0,Tue,550,3
3,1,7,4,0,1,1,0.68,0.79,0.1343,Tue,550,4
3,1,7,5,0,1,1,0.66,0.83,0.1343,Tue,551,42
3,1,7,6,0,1,2,0.68,0.79,0.1045,Tue,551,187
3,1,7,7,0,1,2,0.7,0.74,0.1045,Tue,551,520
3,1,7,8,0,1,1,0.72,0.74,0.1343,Tue,551,649
3,1,7,9,0,1,1,0.74,0.66,0.1343,Tue,551,331
3,1,7,10,0,1,1,0.76,0.62,0.19399999999999998,Tue,551,190
3,1,7,11,0,1,1,0.8,0.46,0.19399999999999998,Tue,551,249
3,1,7,12,0,1,1,0.8,0.41,0.1343,Tue,551,272
3,1,7,13,0,1,1,0.82,0.38,0.19399999999999998,Tue,551,280
3,1,7,14,0,1,1,0.82,0.38,0.1642,Tue,551,242
3,1,7,15,0,1,1,0.8,0.41,0.2239,Tue,551,265
3,1,7,16,0,1,1,0.8,0.43,0.2239,Tue,551,435
3,1,7,17,0,1,1,0.78,0.49,0.19399999999999998,Tue,551,872
3,1,7,18,0,1,3,0.7,0.74,0.2239,Tue,551,819
3,1,7,19,0,1,3,0.7,0.74,0.2239,Tue,551,414
3,1,7,20,0,1,3,0.64,0.83,0.2239,Tue,551,84
3,1,7,21,0,1,3,0.64,0.89,0.1045,Tue,551,90
3,1,7,22,0,1,2,0.64,0.83,0.1343,Tue,551,139
3,1,7,23,0,1,2,0.64,0.89,0.1045,Tue,551,103
3,1,7,0,0,1,2,0.66,0.83,0.1343,Wed,551,44
3,1,7,1,0,1,1,0.64,0.89,0.0,Wed,551,14
3,1,7,2,0,1,1,0.64,0.89,0.0,Wed,551,5
3,1,7,3,0,1,1,0.64,0.89,0.1343,Wed,551,5
3,1,7,4,0,1,1,0.64,0.89,0.1343,Wed,551,7
3,1,7,5,0,1,1,0.64,0.89,0.0,Wed,552,41
3,1,7,6,0,1,1,0.64,0.89,0.1343,Wed,552,185
3,1,7,7,0,1,2,0.66,0.83,0.1045,Wed,552,497
3,1,7,8,0,1,2,0.68,0.79,0.1642,Wed,552,674
3,1,7,9,0,1,2,0.7,0.74,0.1343,Wed,552,328
3,1,7,10,0,1,2,0.72,0.62,0.1343,Wed,552,195
3,1,7,11,0,1,2,0.76,0.58,0.1343,Wed,552,229
3,1,7,12,0,1,2,0.78,0.43,0.0,Wed,552,292
3,1,7,13,0,1,2,0.8,0.42,0.1642,Wed,552,273
3,1,7,14,0,1,1,0.8,0.41,0.2239,Wed,552,241
3,1,7,15,0,1,1,0.8,0.41,0.2537,Wed,552,276
3,1,7,16,0,1,1,0.8,0.38,0.19399999999999998,Wed,552,411
3,1,7,17,0,1,1,0.8,0.31,0.2239,Wed,552,830
3,1,7,18,0,1,1,0.78,0.38,0.2537,Wed,552,814
3,1,7,19,0,1,1,0.74,0.48,0.2239,Wed,552,633
3,1,7,20,0,1,1,0.74,0.51,0.1642,Wed,552,483
3,1,7,21,0,1,1,0.72,0.58,0.2239,Wed,552,391
3,1,7,22,0,1,1,0.72,0.58,0.2537,Wed,552,244
3,1,7,23,0,1,2,0.7,0.58,0.2537,Wed,552,152
3,1,7,0,0,1,2,0.68,0.61,0.0,Thr,552,56
3,1,7,1,0,1,2,0.66,0.61,0.0,Thr,552,21
3,1,7,2,0,1,2,0.66,0.65,0.0896,Thr,552,9
3,1,7,3,0,1,1,0.64,0.69,0.1045,Thr,552,10
3,1,7,4,0,1,1,0.64,0.73,0.1045,Thr,552,5
3,1,7,5,0,1,1,0.62,0.73,0.1045,Thr,553,44
3,1,7,6,0,1,1,0.64,0.73,0.0896,Thr,553,178
3,1,7,7,0,1,1,0.64,0.73,0.1343,Thr,553,512
3,1,7,8,0,1,1,0.68,0.65,0.1343,Thr,553,702
3,1,7,9,0,1,1,0.72,0.58,0.1045,Thr,553,327
3,1,7,10,0,1,1,0.74,0.48,0.1642,Thr,553,214
3,1,7,11,0,1,1,0.76,0.45,0.1045,Thr,553,215
3,1,7,12,0,1,1,0.78,0.35,0.1343,Thr,553,292
3,1,7,13,0,1,1,0.8,0.33,0.2239,Thr,553,277
3,1,7,14,0,1,1,0.78,0.33,0.2239,Thr,553,209
3,1,7,15,0,1,1,0.8,0.36,0.19399999999999998,Thr,553,271
3,1,7,16,0,1,1,0.8,0.36,0.19399999999999998,Thr,553,439
3,1,7,17,0,1,1,0.76,0.43,0.2239,Thr,553,795
3,1,7,18,0,1,1,0.76,0.45,0.1343,Thr,553,825
3,1,7,19,0,1,1,0.74,0.48,0.2239,Thr,553,629
3,1,7,20,0,1,1,0.74,0.48,0.2239,Thr,553,514
3,1,7,21,0,1,1,0.72,0.48,0.2239,Thr,553,373
3,1,7,22,0,1,1,0.72,0.51,0.1642,Thr,553,318
3,1,7,23,0,1,2,0.7,0.51,0.2239,Thr,553,211
3,1,7,0,0,1,2,0.7,0.54,0.1642,Fri,553,95
3,1,7,1,0,1,2,0.68,0.54,0.1045,Fri,553,59
3,1,7,2,0,1,2,0.66,0.61,0.0896,Fri,553,17
3,1,7,3,0,1,2,0.68,0.61,0.0,Fri,553,9
3,1,7,4,0,1,2,0.66,0.61,0.0,Fri,553,11
3,1,7,5,0,1,2,0.66,0.56,0.0896,Fri,554,34
3,1,7,6,0,1,2,0.7,0.54,0.0,Fri,554,127
3,1,7,7,0,1,2,0.7,0.54,0.0,Fri,554,380
3,1,7,8,0,1,2,0.7,0.54,0.0,Fri,554,713
3,1,7,9,0,1,2,0.72,0.51,0.0,Fri,554,414
3,1,7,10,0,1,2,0.74,0.48,0.0,Fri,554,268
3,1,7,11,0,1,2,0.76,0.45,0.1343,Fri,554,288
3,1,7,12,0,1,2,0.76,0.4,0.1045,Fri,554,379
3,1,7,13,0,1,2,0.8,0.38,0.1343,Fri,554,374
3,1,7,14,0,1,2,0.8,0.38,0.0,Fri,554,369
3,1,7,15,0,1,2,0.8,0.36,0.1045,Fri,554,353
3,1,7,16,0,1,2,0.8,0.36,0.2239,Fri,554,492
3,1,7,17,0,1,2,0.8,0.36,0.1642,Fri,554,835
3,1,7,18,0,1,1,0.78,0.46,0.19399999999999998,Fri,554,631
3,1,7,19,0,1,1,0.74,0.51,0.1642,Fri,554,488
3,1,7,20,0,1,1,0.74,0.48,0.1343,Fri,554,389
3,1,7,21,0,1,1,0.72,0.54,0.0,Fri,554,299
3,1,7,22,0,1,1,0.74,0.45,0.0,Fri,554,263
3,1,7,23,0,1,2,0.72,0.45,0.1343,Fri,554,212
3,1,7,0,0,0,2,0.72,0.48,0.0896,Sat,554,191
3,1,7,1,0,0,2,0.7,0.51,0.1045,Sat,554,118
3,1,7,2,0,0,2,0.7,0.54,0.1045,Sat,554,101
3,1,7,3,0,0,2,0.7,0.54,0.1045,Sat,554,40
3,1,7,4,0,0,3,0.66,0.61,0.1045,Sat,554,9
3,1,7,5,0,0,2,0.64,0.73,0.1045,Sat,555,5
3,1,7,6,0,0,2,0.64,0.78,0.0896,Sat,555,35
3,1,7,7,0,0,1,0.64,0.78,0.2836,Sat,555,48
3,1,7,8,0,0,1,0.62,0.78,0.2836,Sat,555,151
3,1,7,9,0,0,1,0.66,0.74,0.19399999999999998,Sat,555,282
3,1,7,10,0,0,2,0.72,0.7,0.0896,Sat,555,401
3,1,7,11,0,0,2,0.72,0.7,0.1045,Sat,555,439
3,1,7,12,0,0,2,0.74,0.66,0.0896,Sat,555,499
3,1,7,13,0,0,2,0.76,0.62,0.0896,Sat,555,591
3,1,7,14,0,0,1,0.8,0.55,0.1045,Sat,555,632
3,1,7,15,0,0,1,0.8,0.55,0.1642,Sat,555,560
3,1,7,16,0,0,2,0.72,0.79,0.3582,Sat,555,566
3,1,7,17,0,0,3,0.7,0.79,0.1642,Sat,555,458
3,1,7,18,0,0,1,0.72,0.79,0.1343,Sat,555,351
3,1,7,19,0,0,1,0.72,0.84,0.0896,Sat,555,431
3,1,7,20,0,0,1,0.72,0.84,0.0896,Sat,555,356
3,1,7,21,0,0,1,0.7,0.84,0.2239,Sat,555,269
3,1,7,22,0,0,1,0.7,0.79,0.19399999999999998,Sat,555,225
3,1,7,23,0,0,2,0.68,0.83,0.0896,Sat,555,211
3,1,7,0,0,0,1,0.68,0.89,0.1642,Sun,555,187
3,1,7,1,0,0,2,0.68,0.89,0.1343,Sun,555,168
3,1,7,2,0,0,2,0.68,0.89,0.1642,Sun,555,115
3,1,7,3,0,0,2,0.68,0.89,0.1642,Sun,555,57
3,1,7,4,0,0,2,0.68,0.89,0.1045,Sun,555,19
3,1,7,5,0,0,1,0.68,0.89,0.1343,Sun,556,9
3,1,7,6,0,0,1,0.68,0.83,0.1343,Sun,556,15
3,1,7,7,0,0,1,0.7,0.79,0.0896,Sun,556,47
3,1,7,8,0,0,2,0.7,0.84,0.1343,Sun,556,133
3,1,7,9,0,0,2,0.72,0.79,0.0,Sun,556,221
3,1,7,10,0,0,1,0.76,0.66,0.1343,Sun,556,382
3,1,7,11,0,0,1,0.82,0.52,0.1642,Sun,556,451
3,1,7,12,0,0,1,0.84,0.47,0.1045,Sun,556,489
3,1,7,13,0,0,1,0.86,0.41,0.1045,Sun,556,480
3,1,7,14,0,0,1,0.9,0.37,0.2537,Sun,556,476
3,1,7,15,0,0,1,0.86,0.47,0.1343,Sun,556,489
3,1,7,16,0,0,1,0.86,0.41,0.2239,Sun,556,495
3,1,7,17,0,0,1,0.8,0.59,0.4925,Sun,556,436
3,1,7,18,0,0,3,0.72,0.79,0.3582,Sun,556,312
3,1,7,19,0,0,1,0.72,0.84,0.2239,Sun,556,312
3,1,7,20,0,0,1,0.72,0.79,0.2537,Sun,556,294
3,1,7,21,0,0,1,0.72,0.79,0.0896,Sun,556,223
3,1,7,22,0,0,1,0.72,0.74,0.1045,Sun,556,130
3,1,7,23,0,0,1,0.72,0.79,0.1343,Sun,556,91
3,1,7,0,0,1,3,0.72,0.79,0.1045,Mon,556,43
3,1,7,1,0,1,2,0.7,0.74,0.19399999999999998,Mon,556,11
3,1,7,2,0,1,1,0.7,0.74,0.1045,Mon,556,15
3,1,7,3,0,1,1,0.68,0.79,0.0896,Mon,556,6
3,1,7,4,0,1,1,0.68,0.79,0.1045,Mon,556,12
3,1,7,5,0,1,1,0.66,0.78,0.1045,Mon,557,50
3,1,7,6,0,1,1,0.68,0.79,0.1343,Mon,557,140
3,1,7,7,0,1,1,0.72,0.7,0.0896,Mon,557,483
3,1,7,8,0,1,1,0.74,0.66,0.1045,Mon,557,667
3,1,7,9,0,1,1,0.76,0.62,0.1642,Mon,557,348
3,1,7,10,0,1,1,0.8,0.59,0.0,Mon,557,186
3,1,7,11,0,1,1,0.84,0.53,0.2239,Mon,557,182
3,1,7,12,0,1,1,0.84,0.49,0.1343,Mon,557,237
3,1,7,13,0,1,1,0.84,0.49,0.2836,Mon,557,239
3,1,7,14,0,1,1,0.88,0.42,0.1045,Mon,557,212
3,1,7,15,0,1,1,0.86,0.47,0.2537,Mon,557,237
3,1,7,16,0,1,3,0.76,0.66,0.5821,Mon,557,386
3,1,7,17,0,1,3,0.76,0.66,0.5821,Mon,557,755
3,1,7,18,0,1,1,0.84,0.53,0.0,Mon,557,794
3,1,7,19,0,1,1,0.8,0.63,0.1343,Mon,557,595
3,1,7,20,0,1,1,0.8,0.59,0.1343,Mon,557,454
3,1,7,21,0,1,1,0.76,0.66,0.1343,Mon,557,328
3,1,7,22,0,1,1,0.76,0.62,0.0896,Mon,557,284
3,1,7,23,0,1,1,0.74,0.74,0.0896,Mon,557,166
3,1,7,0,0,1,1,0.72,0.84,0.1045,Tue,557,53
3,1,7,1,0,1,1,0.74,0.7,0.0,Tue,557,25
3,1,7,2,0,1,1,0.72,0.7,0.0896,Tue,557,7
3,1,7,3,0,1,1,0.72,0.66,0.0,Tue,557,3
3,1,7,4,0,1,1,0.72,0.62,0.0,Tue,557,7
3,1,7,5,0,1,1,0.68,0.74,0.0896,Tue,558,38
3,1,7,6,0,1,1,0.72,0.66,0.1045,Tue,558,213
3,1,7,7,0,1,2,0.74,0.7,0.0,Tue,558,526
3,1,7,8,0,1,2,0.8,0.55,0.0,Tue,558,661
3,1,7,9,0,1,2,0.82,0.49,0.2239,Tue,558,320
3,1,7,10,0,1,2,0.84,0.49,0.19399999999999998,Tue,558,159
3,1,7,11,0,1,2,0.86,0.47,0.0,Tue,558,206
3,1,7,12,0,1,2,0.9,0.35,0.0,Tue,558,254
3,1,7,13,0,1,1,0.92,0.31,0.19399999999999998,Tue,558,221
3,1,7,14,0,1,1,0.94,0.29,0.2537,Tue,558,214
3,1,7,15,0,1,1,0.92,0.31,0.1642,Tue,558,244
3,1,7,16,0,1,1,0.92,0.29,0.1642,Tue,558,381
3,1,7,17,0,1,1,0.92,0.29,0.0,Tue,558,770
3,1,7,18,0,1,1,0.9,0.33,0.19399999999999998,Tue,558,772
3,1,7,19,0,1,1,0.88,0.35,0.2537,Tue,558,547
3,1,7,20,0,1,1,0.86,0.34,0.1642,Tue,558,427
3,1,7,21,0,1,1,0.82,0.52,0.1343,Tue,558,333
3,1,7,22,0,1,1,0.8,0.55,0.2239,Tue,558,244
3,1,7,23,0,1,1,0.78,0.59,0.19399999999999998,Tue,558,161
3,1,7,0,0,1,1,0.76,0.66,0.1642,Wed,558,53
3,1,7,1,0,1,1,0.76,0.66,0.1045,Wed,558,16
3,1,7,2,0,1,1,0.74,0.66,0.1343,Wed,558,8
3,1,7,3,0,1,1,0.74,0.66,0.1343,Wed,558,4
3,1,7,4,0,1,1,0.72,0.7,0.1343,Wed,558,6
3,1,7,5,0,1,1,0.72,0.7,0.1642,Wed,559,46
3,1,7,6,0,1,1,0.72,0.7,0.1642,Wed,559,162
3,1,7,7,0,1,1,0.74,0.66,0.1642,Wed,559,495
3,1,7,8,0,1,1,0.78,0.62,0.1045,Wed,559,679
3,1,7,9,0,1,1,0.82,0.56,0.0,Wed,559,297
3,1,7,10,0,1,1,0.9,0.42,0.19399999999999998,Wed,559,138
3,1,7,11,0,1,1,0.9,0.42,0.0,Wed,559,183
3,1,7,12,0,1,1,0.92,0.37,0.1343,Wed,559,202
3,1,7,13,0,1,1,0.94,0.33,0.0,Wed,559,203
3,1,7,14,0,1,1,0.94,0.38,0.3284,Wed,559,170
3,1,7,15,0,1,3,0.92,0.35,0.3582,Wed,559,194
3,1,7,16,0,1,1,0.74,0.66,0.2537,Wed,559,224
3,1,7,17,0,1,1,0.74,0.7,0.2537,Wed,559,370
3,1,7,18,0,1,2,0.76,0.62,0.1343,Wed,559,643
3,1,7,19,0,1,2,0.76,0.62,0.1045,Wed,559,516
3,1,7,20,0,1,1,0.74,0.62,0.0896,Wed,559,366
3,1,7,21,0,1,1,0.76,0.62,0.0,Wed,559,319
3,1,7,22,0,1,1,0.76,0.58,0.0896,Wed,559,288
3,1,7,23,0,1,1,0.76,0.58,0.0896,Wed,559,131
3,1,7,0,0,1,1,0.74,0.66,0.0896,Thr,559,66
3,1,7,1,0,1,1,0.74,0.66,0.0896,Thr,559,25
3,1,7,2,0,1,1,0.72,0.7,0.19399999999999998,Thr,559,7
3,1,7,3,0,1,1,0.72,0.7,0.1045,Thr,559,5
3,1,7,4,0,1,1,0.72,0.7,0.1045,Thr,559,8
3,1,7,5,0,1,2,0.72,0.7,0.1045,Thr,560,40
3,1,7,6,0,1,1,0.72,0.66,0.1343,Thr,560,152
3,1,7,7,0,1,1,0.74,0.58,0.2836,Thr,560,473
3,1,7,8,0,1,1,0.76,0.58,0.2537,Thr,560,657
3,1,7,9,0,1,2,0.76,0.58,0.2836,Thr,560,318
3,1,7,10,0,1,1,0.76,0.58,0.19399999999999998,Thr,560,198
3,1,7,11,0,1,1,0.8,0.55,0.1045,Thr,560,216
3,1,7,12,0,1,1,0.84,0.49,0.2836,Thr,560,274
3,1,7,13,0,1,1,0.84,0.47,0.1343,Thr,560,254
3,1,7,14,0,1,1,0.86,0.44,0.0896,Thr,560,197
3,1,7,15,0,1,1,0.84,0.47,0.0896,Thr,560,292
3,1,7,16,0,1,1,0.84,0.47,0.0896,Thr,560,358
3,1,7,17,0,1,1,0.86,0.41,0.0,Thr,560,771
3,1,7,18,0,1,1,0.86,0.41,0.19399999999999998,Thr,560,777
3,1,7,19,0,1,1,0.84,0.44,0.2537,Thr,560,533
3,1,7,20,0,1,1,0.82,0.49,0.1642,Thr,560,505
3,1,7,21,0,1,3,0.66,0.89,0.2537,Thr,560,332
3,1,7,22,0,1,3,0.66,0.89,0.2537,Thr,560,68
3,1,7,23,0,1,3,0.66,0.89,0.2239,Thr,560,65
3,1,7,0,0,1,3,0.66,0.89,0.0896,Fri,560,34
3,1,7,1,0,1,1,0.66,0.89,0.1343,Fri,560,11
3,1,7,2,0,1,2,0.66,0.89,0.0896,Fri,560,19
3,1,7,3,0,1,2,0.66,0.89,0.1045,Fri,560,36
3,1,7,4,0,1,2,0.66,0.89,0.1642,Fri,560,9
3,1,7,5,0,1,2,0.66,0.89,0.1343,Fri,561,42
3,1,7,6,0,1,2,0.66,0.89,0.1642,Fri,561,126
3,1,7,7,0,1,2,0.66,0.89,0.19399999999999998,Fri,561,360
3,1,7,8,0,1,2,0.68,0.83,0.1642,Fri,561,691
3,1,7,9,0,1,2,0.7,0.79,0.1343,Fri,561,373
3,1,7,10,0,1,2,0.7,0.79,0.1642,Fri,561,233
3,1,7,11,0,1,3,0.72,0.74,0.19399999999999998,Fri,561,212
3,1,7,12,0,1,3,0.68,0.83,0.1642,Fri,561,274
3,1,7,13,0,1,3,0.68,0.83,0.1045,Fri,561,156
3,1,7,14,0,1,3,0.7,0.84,0.1642,Fri,561,229
3,1,7,15,0,1,2,0.7,0.84,0.2985,Fri,561,216
3,1,7,16,0,1,2,0.68,0.83,0.3284,Fri,561,436
3,1,7,17,0,1,2,0.66,0.89,0.4179,Fri,561,715
3,1,7,18,0,1,2,0.66,0.78,0.3284,Fri,561,622
3,1,7,19,0,1,2,0.64,0.83,0.2836,Fri,561,402
3,1,7,20,0,1,3,0.64,0.83,0.3881,Fri,561,251
3,1,7,21,0,1,3,0.62,0.83,0.3284,Fri,561,122
3,1,7,22,0,1,2,0.62,0.83,0.19399999999999998,Fri,561,135
3,1,7,23,0,1,2,0.62,0.83,0.2836,Fri,561,166
3,1,7,0,0,0,3,0.62,0.83,0.2836,Sat,561,103
3,1,7,1,0,0,2,0.62,0.83,0.2537,Sat,561,72
3,1,7,2,0,0,3,0.6,0.88,0.2836,Sat,561,60
3,1,7,3,0,0,3,0.6,0.88,0.2537,Sat,561,25
3,1,7,4,0,0,3,0.58,0.88,0.2836,Sat,561,16
3,1,7,5,0,0,3,0.58,0.88,0.2537,Sat,562,17
3,1,7,6,0,0,3,0.58,0.88,0.2537,Sat,562,15
3,1,7,7,0,0,2,0.58,0.88,0.2537,Sat,562,37
3,1,7,8,0,0,2,0.58,0.83,0.2537,Sat,562,112
3,1,7,9,0,0,2,0.58,0.83,0.19399999999999998,Sat,562,207
3,1,7,10,0,0,3,0.58,0.88,0.2537,Sat,562,268
3,1,7,11,0,0,2,0.6,0.83,0.2537,Sat,562,305
3,1,7,12,0,0,3,0.6,0.83,0.2239,Sat,562,457
3,1,7,13,0,0,3,0.6,0.83,0.1642,Sat,562,354
3,1,7,14,0,0,2,0.6,0.88,0.2537,Sat,562,343
3,1,7,15,0,0,3,0.6,0.88,0.2537,Sat,562,380
3,1,7,16,0,0,3,0.6,0.88,0.19399999999999998,Sat,562,326
3,1,7,17,0,0,3,0.6,0.88,0.1642,Sat,562,241
3,1,7,18,0,0,2,0.6,0.88,0.19399999999999998,Sat,562,177
3,1,7,19,0,0,2,0.6,0.88,0.1642,Sat,562,238
3,1,7,20,0,0,3,0.6,0.88,0.1642,Sat,562,214
3,1,7,21,0,0,2,0.6,0.88,0.1642,Sat,562,163
3,1,7,22,0,0,2,0.6,0.88,0.1045,Sat,562,180
3,1,7,23,0,0,2,0.6,0.88,0.0,Sat,562,149
3,1,7,0,0,0,2,0.6,0.88,0.1045,Sun,562,113
3,1,7,1,0,0,2,0.6,0.88,0.1642,Sun,562,130
3,1,7,2,0,0,2,0.6,0.88,0.1045,Sun,562,122
3,1,7,3,0,0,2,0.6,0.88,0.1045,Sun,562,43
3,1,7,4,0,0,1,0.6,0.88,0.0,Sun,562,16
3,1,7,5,0,0,1,0.6,0.88,0.0,Sun,563,6
3,1,7,6,0,0,2,0.62,0.83,0.0896,Sun,563,19
3,1,7,7,0,0,2,0.62,0.83,0.0,Sun,563,38
3,1,7,8,0,0,2,0.64,0.78,0.0,Sun,563,153
3,1,7,9,0,0,2,0.66,0.69,0.0,Sun,563,258
3,1,7,10,0,0,2,0.66,0.74,0.0,Sun,563,379
3,1,7,11,0,0,2,0.66,0.74,0.0,Sun,563,505
3,1,7,12,0,0,2,0.7,0.7,0.1045,Sun,563,504
3,1,7,13,0,0,2,0.7,0.65,0.0896,Sun,563,626
3,1,7,14,0,0,1,0.72,0.66,0.1045,Sun,563,616
3,1,7,15,0,0,1,0.72,0.66,0.1045,Sun,563,624
3,1,7,16,0,0,1,0.74,0.66,0.1045,Sun,563,628
3,1,7,17,0,0,1,0.74,0.66,0.2239,Sun,563,556
3,1,7,18,0,0,1,0.74,0.66,0.1642,Sun,563,515
3,1,7,19,0,0,1,0.72,0.7,0.1642,Sun,563,522
3,1,7,20,0,0,1,0.7,0.74,0.1642,Sun,563,378
3,1,7,21,0,0,1,0.7,0.79,0.1045,Sun,563,345
3,1,7,22,0,0,1,0.7,0.74,0.19399999999999998,Sun,563,191
3,1,7,23,0,0,1,0.68,0.79,0.1642,Sun,563,123
3,1,7,0,0,1,1,0.66,0.89,0.0896,Mon,563,47
3,1,7,1,0,1,1,0.66,0.89,0.19399999999999998,Mon,563,27
3,1,7,2,0,1,2,0.66,0.94,0.0896,Mon,563,17
3,1,7,3,0,1,2,0.66,0.94,0.0896,Mon,563,2
3,1,7,4,0,1,2,0.66,0.94,0.1343,Mon,563,8
3,1,7,5,0,1,2,0.66,0.94,0.1343,Mon,564,51
3,1,7,6,0,1,2,0.68,0.89,0.0896,Mon,564,157
3,1,7,7,0,1,1,0.7,0.84,0.1343,Mon,564,421
3,1,7,8,0,1,1,0.72,0.79,0.1045,Mon,564,738
3,1,7,9,0,1,2,0.74,0.74,0.1343,Mon,564,345
3,1,7,10,0,1,2,0.78,0.62,0.0,Mon,564,200
3,1,7,11,0,1,2,0.8,0.52,0.1642,Mon,564,198
3,1,7,12,0,1,2,0.8,0.52,0.1642,Mon,564,314
3,1,7,13,0,1,2,0.8,0.52,0.1045,Mon,564,240
3,1,7,14,0,1,2,0.78,0.59,0.1642,Mon,564,271
3,1,7,15,0,1,1,0.8,0.55,0.19399999999999998,Mon,564,281
3,1,7,16,0,1,1,0.82,0.52,0.1343,Mon,564,457
3,1,7,17,0,1,1,0.82,0.52,0.1343,Mon,564,847
3,1,7,18,0,1,1,0.82,0.46,0.1045,Mon,564,741
3,1,7,19,0,1,1,0.8,0.52,0.2537,Mon,564,582
3,1,7,20,0,1,1,0.76,0.62,0.1642,Mon,564,403
3,1,7,21,0,1,1,0.76,0.62,0.19399999999999998,Mon,564,296
3,1,7,22,0,1,1,0.74,0.62,0.19399999999999998,Mon,564,209
3,1,7,23,0,1,1,0.72,0.66,0.1642,Mon,564,114
3,1,7,0,0,1,1,0.7,0.74,0.1343,Tue,564,64
3,1,7,1,0,1,1,0.68,0.79,0.1642,Tue,564,17
3,1,7,2,0,1,1,0.66,0.83,0.1642,Tue,564,16
3,1,7,3,0,1,1,0.66,0.83,0.1642,Tue,564,6
3,1,7,4,0,1,1,0.66,0.83,0.0896,Tue,564,6
3,1,7,5,0,1,1,0.66,0.83,0.1045,Tue,565,50
3,1,7,6,0,1,1,0.66,0.83,0.1343,Tue,565,190
3,1,7,7,0,1,1,0.7,0.74,0.1642,Tue,565,516
3,1,7,8,0,1,1,0.74,0.7,0.19399999999999998,Tue,565,743
3,1,7,9,0,1,1,0.84,0.53,0.0,Tue,565,339
3,1,7,10,0,1,1,0.82,0.56,0.2985,Tue,565,218
3,1,7,11,0,1,2,0.84,0.53,0.3284,Tue,565,201
3,1,7,12,0,1,2,0.82,0.56,0.2239,Tue,565,229
3,1,7,13,0,1,2,0.84,0.53,0.2985,Tue,565,273
3,1,7,14,0,1,2,0.84,0.53,0.2239,Tue,565,244
3,1,7,15,0,1,1,0.82,0.49,0.2985,Tue,565,285
3,1,7,16,0,1,1,0.8,0.55,0.2985,Tue,565,455
3,1,7,17,0,1,1,0.8,0.52,0.3284,Tue,565,869
3,1,7,18,0,1,1,0.76,0.62,0.3284,Tue,565,877
3,1,7,19,0,1,1,0.76,0.62,0.1642,Tue,565,632
3,1,7,20,0,1,1,0.74,0.66,0.1642,Tue,565,523
3,1,7,21,0,1,1,0.74,0.66,0.2239,Tue,565,378
3,1,7,22,0,1,1,0.74,0.66,0.2537,Tue,565,269
3,1,7,23,0,1,1,0.74,0.58,0.3284,Tue,565,192
3,1,7,0,0,1,1,0.72,0.58,0.2985,Wed,565,66
3,1,7,1,0,1,1,0.7,0.58,0.19399999999999998,Wed,565,28
3,1,7,2,0,1,1,0.68,0.61,0.2239,Wed,565,12
3,1,7,3,0,1,1,0.66,0.65,0.2239,Wed,565,12
3,1,7,4,0,1,1,0.64,0.65,0.2239,Wed,565,4
3,1,7,5,0,1,1,0.64,0.65,0.1642,Wed,566,59
3,1,7,6,0,1,1,0.64,0.65,0.19399999999999998,Wed,566,190
3,1,7,7,0,1,1,0.66,0.5,0.3284,Wed,566,507
3,1,7,8,0,1,1,0.7,0.42,0.2537,Wed,566,788
3,1,7,9,0,1,1,0.72,0.37,0.2985,Wed,566,342
3,1,7,10,0,1,1,0.74,0.37,0.0,Wed,566,231
3,1,7,11,0,1,1,0.76,0.33,0.0,Wed,566,281
3,1,7,12,0,1,1,0.76,0.33,0.0,Wed,566,310
3,1,7,13,0,1,1,0.78,0.31,0.1642,Wed,566,312
3,1,7,14,0,1,1,0.8,0.29,0.1343,Wed,566,247
3,1,7,15,0,1,1,0.78,0.31,0.0896,Wed,566,317
3,1,7,16,0,1,1,0.8,0.29,0.1642,Wed,566,484
3,1,7,17,0,1,1,0.8,0.31,0.0,Wed,566,913
3,1,7,18,0,1,1,0.8,0.27,0.1343,Wed,566,891
3,1,7,19,0,1,1,0.76,0.33,0.1343,Wed,566,698
3,1,7,20,0,1,1,0.74,0.4,0.1642,Wed,566,567
3,1,7,21,0,1,1,0.72,0.45,0.1343,Wed,566,397
3,1,7,22,0,1,1,0.7,0.58,0.1343,Wed,566,278
3,1,7,23,0,1,1,0.68,0.57,0.2985,Wed,566,239
3,1,7,0,0,1,1,0.66,0.65,0.19399999999999998,Thr,566,92
3,1,7,1,0,1,1,0.66,0.65,0.2239,Thr,566,29
